filename,uid,url,timestamp,download_status,file_size,image_shape
gdt_20250909_135417_0011.png,2a082b5d-5211-469c-9ea3-19ad674bc249,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=2a082b5d-5211-469c-9ea3-19ad674bc249,2025-09-09T13:54:17.346714,success,1384,130x50
gdt_20250909_135419_0012.png,260ca9b3-6412-4f9f-b777-e96432ac3db0,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=260ca9b3-6412-4f9f-b777-e96432ac3db0,2025-09-09T13:54:19.392533,success,1181,130x50
gdt_20250909_135421_0013.png,d2eabc51-aca0-4e3e-a1be-72a88780e902,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=d2eabc51-aca0-4e3e-a1be-72a88780e902,2025-09-09T13:54:21.432886,success,1285,130x50
gdt_20250909_135423_0014.png,ed9ecc60-9743-4559-bf05-23303d57a268,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=ed9ecc60-9743-4559-bf05-23303d57a268,2025-09-09T13:54:23.487336,success,1156,130x50
gdt_20250909_135425_0015.png,e295cb72-3932-4ffb-afb5-28192ad4ec0f,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=e295cb72-3932-4ffb-afb5-28192ad4ec0f,2025-09-09T13:54:25.529938,success,1258,130x50
gdt_20250909_135427_0016.png,55dbd554-a250-4937-95f4-c0f2d33fd62b,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=55dbd554-a250-4937-95f4-c0f2d33fd62b,2025-09-09T13:54:27.580552,success,1085,130x50
gdt_20250909_135429_0017.png,6cb08f1a-22d2-432f-b704-862e81476433,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=6cb08f1a-22d2-432f-b704-862e81476433,2025-09-09T13:54:29.637257,success,1122,130x50
gdt_20250909_135431_0018.png,fd6c5bc8-f577-45ee-b92b-dca099896ee4,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=fd6c5bc8-f577-45ee-b92b-dca099896ee4,2025-09-09T13:54:31.680076,success,1200,130x50
gdt_20250909_135433_0019.png,8561b0e4-915e-4b3d-a0e1-2592076705c6,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=8561b0e4-915e-4b3d-a0e1-2592076705c6,2025-09-09T13:54:33.724435,success,1335,130x50
gdt_20250909_135435_0020.png,08fccf4a-b791-48ee-bdd6-18a0dc48bdac,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=08fccf4a-b791-48ee-bdd6-18a0dc48bdac,2025-09-09T13:54:35.770969,success,1293,130x50
gdt_20250909_135437_0021.png,2aeeedc6-72e1-4bdd-8d26-2d3e8ef13f49,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=2aeeedc6-72e1-4bdd-8d26-2d3e8ef13f49,2025-09-09T13:54:37.811816,success,1037,130x50
gdt_20250909_135439_0022.png,eb6c3387-944b-4317-a1d8-aa1b14cfe6b3,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=eb6c3387-944b-4317-a1d8-aa1b14cfe6b3,2025-09-09T13:54:39.857956,success,1258,130x50
gdt_20250909_135441_0023.png,4580dfca-847c-473e-b46f-b080e90d1a0e,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=4580dfca-847c-473e-b46f-b080e90d1a0e,2025-09-09T13:54:41.909769,success,1222,130x50
gdt_20250909_135443_0024.png,32c91a49-f777-4992-8987-2830220d97d8,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=32c91a49-f777-4992-8987-2830220d97d8,2025-09-09T13:54:43.951122,success,953,130x50
gdt_20250909_135445_0025.png,f862ecdf-5e32-4faf-bea7-5169946fbbac,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=f862ecdf-5e32-4faf-bea7-5169946fbbac,2025-09-09T13:54:45.994468,success,1261,130x50
gdt_20250909_135448_0026.png,511ab196-ed0d-4740-ac54-b6aaf7905fb7,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=511ab196-ed0d-4740-ac54-b6aaf7905fb7,2025-09-09T13:54:48.069785,success,1087,130x50
gdt_20250909_135450_0027.png,c8971208-85d1-4d05-af21-70886a7437c7,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=c8971208-85d1-4d05-af21-70886a7437c7,2025-09-09T13:54:50.112872,success,1250,130x50
gdt_20250909_135452_0028.png,0ef0621a-4f36-41d7-98ae-d3385b0dd286,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=0ef0621a-4f36-41d7-98ae-d3385b0dd286,2025-09-09T13:54:52.169192,success,1192,130x50
gdt_20250909_135454_0029.png,7304b251-0323-4834-abcc-4ade69a5af7c,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=7304b251-0323-4834-abcc-4ade69a5af7c,2025-09-09T13:54:54.217338,success,945,130x50
gdt_20250909_135456_0030.png,b4729480-dee8-4a56-b9ba-e3f614bd1585,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=b4729480-dee8-4a56-b9ba-e3f614bd1585,2025-09-09T13:54:56.253866,success,1459,130x50
gdt_20250909_135458_0031.png,aa72638f-7db7-4fdd-b9e1-e24f29fe9cdd,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=aa72638f-7db7-4fdd-b9e1-e24f29fe9cdd,2025-09-09T13:54:58.298422,success,1205,130x50
gdt_20250909_135500_0032.png,351e6ba0-9d4f-4306-bf1e-5712c959398c,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=351e6ba0-9d4f-4306-bf1e-5712c959398c,2025-09-09T13:55:00.341987,success,1080,130x50
gdt_20250909_135502_0033.png,93c5d2a2-87fc-4002-8228-5876a5941e0f,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=93c5d2a2-87fc-4002-8228-5876a5941e0f,2025-09-09T13:55:02.391966,success,1210,130x50
gdt_20250909_135504_0034.png,f55fd6a3-7089-48e6-a108-d4281025fc4a,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=f55fd6a3-7089-48e6-a108-d4281025fc4a,2025-09-09T13:55:04.442705,success,1366,130x50
gdt_20250909_135506_0035.png,f08ede58-f41d-44b7-969b-4153ebb3c5f6,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=f08ede58-f41d-44b7-969b-4153ebb3c5f6,2025-09-09T13:55:06.500047,success,1166,130x50
gdt_20250909_135508_0036.png,2ed02e13-9c3c-4daa-b741-72c4d8967424,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=2ed02e13-9c3c-4daa-b741-72c4d8967424,2025-09-09T13:55:08.546457,success,1150,130x50
gdt_20250909_135510_0037.png,b8b2d88a-c729-443c-a44a-fac5361c50da,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=b8b2d88a-c729-443c-a44a-fac5361c50da,2025-09-09T13:55:10.598632,success,1105,130x50
gdt_20250909_135512_0038.png,65ea2647-f08e-4ee3-beb2-eac416b66327,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=65ea2647-f08e-4ee3-beb2-eac416b66327,2025-09-09T13:55:12.638973,success,1325,130x50
gdt_20250909_135514_0039.png,2db41ad4-6ebe-44b4-a008-aa051fe6fec9,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=2db41ad4-6ebe-44b4-a008-aa051fe6fec9,2025-09-09T13:55:14.684877,success,1442,130x50
gdt_20250909_135516_0040.png,37cec0da-1e38-4d64-862a-dd9a36c65aad,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=37cec0da-1e38-4d64-862a-dd9a36c65aad,2025-09-09T13:55:16.730855,success,1266,130x50
gdt_20250909_135518_0041.png,7ffb4d59-99c6-46ed-9cb5-a0cad7d694d7,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=7ffb4d59-99c6-46ed-9cb5-a0cad7d694d7,2025-09-09T13:55:18.788511,success,919,130x50
gdt_20250909_135520_0042.png,6544ad7b-8a86-4cfe-a654-fc195e025c93,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=6544ad7b-8a86-4cfe-a654-fc195e025c93,2025-09-09T13:55:20.827237,success,1144,130x50
gdt_20250909_135522_0043.png,fd6e0a01-018a-4d29-9132-77a8c377cc31,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=fd6e0a01-018a-4d29-9132-77a8c377cc31,2025-09-09T13:55:22.894177,success,1190,130x50
gdt_20250909_135524_0044.png,aebf194c-4df1-424e-9f02-e38ab6acf7d7,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=aebf194c-4df1-424e-9f02-e38ab6acf7d7,2025-09-09T13:55:24.951332,success,1097,130x50
gdt_20250909_135527_0045.png,11f6d975-7d15-4a63-89e1-9e3bae1742a2,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=11f6d975-7d15-4a63-89e1-9e3bae1742a2,2025-09-09T13:55:27.009209,success,1088,130x50
gdt_20250909_135529_0046.png,12d2d9fb-40ac-46b9-bd83-949ba035a1c5,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=12d2d9fb-40ac-46b9-bd83-949ba035a1c5,2025-09-09T13:55:29.061672,success,1132,130x50
gdt_20250909_135531_0047.png,bd480772-3e6c-40c8-98e6-767d0a5333a4,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=bd480772-3e6c-40c8-98e6-767d0a5333a4,2025-09-09T13:55:31.115323,success,1252,130x50
gdt_20250909_135533_0048.png,7a64d0fe-17dd-427e-ae8f-c9b51e0193e7,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=7a64d0fe-17dd-427e-ae8f-c9b51e0193e7,2025-09-09T13:55:33.174659,success,982,130x50
gdt_20250909_135535_0049.png,ff3c3d7d-0618-4a98-9bf0-15fd348ae20b,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=ff3c3d7d-0618-4a98-9bf0-15fd348ae20b,2025-09-09T13:55:35.213086,success,1075,130x50
gdt_20250909_135537_0050.png,e04d8690-8e72-46df-afc5-eef71b3c1e7b,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=e04d8690-8e72-46df-afc5-eef71b3c1e7b,2025-09-09T13:55:37.263050,success,1195,130x50
gdt_20250909_135539_0051.png,9a33fee4-baf0-4415-a0c9-59a331fa290c,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=9a33fee4-baf0-4415-a0c9-59a331fa290c,2025-09-09T13:55:39.306510,success,1278,130x50
gdt_20250909_135541_0052.png,1fb863d2-f1e8-4cb0-ba17-db28fe54d5a4,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=1fb863d2-f1e8-4cb0-ba17-db28fe54d5a4,2025-09-09T13:55:41.482751,success,1372,130x50
gdt_20250909_135543_0053.png,69f624a1-0009-458b-99da-b9b48c68052f,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=69f624a1-0009-458b-99da-b9b48c68052f,2025-09-09T13:55:43.558264,success,1351,130x50
gdt_20250909_135545_0054.png,ae2e69e8-452a-4c76-83ba-75b025fbb3ba,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=ae2e69e8-452a-4c76-83ba-75b025fbb3ba,2025-09-09T13:55:45.596434,success,1153,130x50
gdt_20250909_135547_0055.png,fc7f7022-1f41-4221-9e1d-3d991fd91571,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=fc7f7022-1f41-4221-9e1d-3d991fd91571,2025-09-09T13:55:47.645024,success,1363,130x50
gdt_20250909_135549_0056.png,2384e31e-3e60-4944-9150-ae5daa7cab72,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=2384e31e-3e60-4944-9150-ae5daa7cab72,2025-09-09T13:55:49.690235,success,1386,130x50
gdt_20250909_135551_0057.png,26e67905-b032-404b-8914-65e34a0d23c4,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=26e67905-b032-404b-8914-65e34a0d23c4,2025-09-09T13:55:51.736749,success,1173,130x50
gdt_20250909_135553_0058.png,6da61572-f8a1-4323-b240-78d0d67b6346,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=6da61572-f8a1-4323-b240-78d0d67b6346,2025-09-09T13:55:53.779475,success,1103,130x50
gdt_20250909_135555_0059.png,24ea3c17-0e01-4660-ac84-14c854eec642,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=24ea3c17-0e01-4660-ac84-14c854eec642,2025-09-09T13:55:55.828126,success,1166,130x50
gdt_20250909_135557_0060.png,fd9e549b-7d5d-4f49-b839-295d198a8318,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=fd9e549b-7d5d-4f49-b839-295d198a8318,2025-09-09T13:55:57.868520,success,960,130x50
gdt_20250909_135559_0061.png,fb049c75-74cd-4d40-84eb-01e2cfbf5c76,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=fb049c75-74cd-4d40-84eb-01e2cfbf5c76,2025-09-09T13:55:59.911367,success,1149,130x50
gdt_20250909_135601_0062.png,450b07e9-797d-463c-96ac-a6e3d766ed08,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=450b07e9-797d-463c-96ac-a6e3d766ed08,2025-09-09T13:56:01.954215,success,1068,130x50
gdt_20250909_135604_0063.png,c27077ac-c674-4f2d-8da5-c18672be9ead,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=c27077ac-c674-4f2d-8da5-c18672be9ead,2025-09-09T13:56:04.003058,success,1215,130x50
gdt_20250909_135606_0064.png,ecda662a-4f4b-4e63-a890-c46b3a9acf96,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=ecda662a-4f4b-4e63-a890-c46b3a9acf96,2025-09-09T13:56:06.040628,success,1218,130x50
gdt_20250909_135608_0065.png,6c0da545-0593-4623-9e9d-2727cad32157,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=6c0da545-0593-4623-9e9d-2727cad32157,2025-09-09T13:56:08.092359,success,1272,130x50
gdt_20250909_135610_0066.png,64b2af72-5361-48d2-87d3-87ac438ae0c6,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=64b2af72-5361-48d2-87d3-87ac438ae0c6,2025-09-09T13:56:10.138734,success,1371,130x50
gdt_20250909_135612_0067.png,054c5295-d0e8-46f9-8356-a57b7b1f653a,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=054c5295-d0e8-46f9-8356-a57b7b1f653a,2025-09-09T13:56:12.182443,success,1121,130x50
gdt_20250909_135614_0068.png,d1fc92b5-7475-4c8c-96d6-b5c06a026abb,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=d1fc92b5-7475-4c8c-96d6-b5c06a026abb,2025-09-09T13:56:14.227593,success,1180,130x50
gdt_20250909_135616_0069.png,242b6f18-f3b5-481e-91a3-78491e1069a3,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=242b6f18-f3b5-481e-91a3-78491e1069a3,2025-09-09T13:56:16.272047,success,1143,130x50
gdt_20250909_135618_0070.png,1d0ad84e-9914-4371-8c62-34bf1bc0913d,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=1d0ad84e-9914-4371-8c62-34bf1bc0913d,2025-09-09T13:56:18.317234,success,1045,130x50
gdt_20250909_135620_0071.png,15f26f8f-e0d2-46fd-906b-16778c92e48f,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=15f26f8f-e0d2-46fd-906b-16778c92e48f,2025-09-09T13:56:20.362471,success,929,130x50
gdt_20250909_135622_0072.png,93b23845-66ca-4fa2-a163-01e32ab0ca4a,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=93b23845-66ca-4fa2-a163-01e32ab0ca4a,2025-09-09T13:56:22.404336,success,835,130x50
gdt_20250909_135624_0073.png,7b6838aa-2aa5-4239-952f-294faf1d09a4,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=7b6838aa-2aa5-4239-952f-294faf1d09a4,2025-09-09T13:56:24.447328,success,808,130x50
gdt_20250909_135626_0074.png,9598fd03-e46f-491a-ae93-000b4c60c5a6,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=9598fd03-e46f-491a-ae93-000b4c60c5a6,2025-09-09T13:56:26.486604,success,1074,130x50
gdt_20250909_135628_0075.png,a7726d92-d9f3-4574-9206-982391203d5d,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=a7726d92-d9f3-4574-9206-982391203d5d,2025-09-09T13:56:28.534722,success,958,130x50
gdt_20250909_135630_0076.png,41d73005-7ca7-4821-8100-16060befbfce,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=41d73005-7ca7-4821-8100-16060befbfce,2025-09-09T13:56:30.584994,success,1148,130x50
gdt_20250909_135632_0077.png,1021f337-38ed-46d9-b681-756a3b5d0f6c,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=1021f337-38ed-46d9-b681-756a3b5d0f6c,2025-09-09T13:56:32.631644,success,1002,130x50
gdt_20250909_135634_0078.png,cbaaeeb3-23d3-4ea1-b308-e940806e8e5a,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=cbaaeeb3-23d3-4ea1-b308-e940806e8e5a,2025-09-09T13:56:34.681262,success,1113,130x50
gdt_20250909_135636_0079.png,964b0fc2-078f-4a94-b417-d78d82d327b0,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=964b0fc2-078f-4a94-b417-d78d82d327b0,2025-09-09T13:56:36.726397,success,914,130x50
gdt_20250909_135638_0080.png,c093268b-7ebf-4d35-be47-495f6ad37ccf,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=c093268b-7ebf-4d35-be47-495f6ad37ccf,2025-09-09T13:56:38.766622,success,1251,130x50
gdt_20250909_135640_0081.png,ebb52f23-b702-4312-b037-6f95aa4ca4ed,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=ebb52f23-b702-4312-b037-6f95aa4ca4ed,2025-09-09T13:56:40.810711,success,833,130x50
gdt_20250909_135642_0082.png,8d86127f-26c2-49ab-896b-4afb94359be5,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=8d86127f-26c2-49ab-896b-4afb94359be5,2025-09-09T13:56:42.854312,success,1120,130x50
gdt_20250909_135644_0083.png,f36e233d-62e7-4255-aa93-ca2b60acdbfb,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=f36e233d-62e7-4255-aa93-ca2b60acdbfb,2025-09-09T13:56:44.897496,success,1242,130x50
gdt_20250909_135646_0084.png,08462489-9beb-491e-9d38-3468da7fb48f,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=08462489-9beb-491e-9d38-3468da7fb48f,2025-09-09T13:56:46.938924,success,1393,130x50
gdt_20250909_135648_0085.png,238221d9-4dd0-48ae-9d5a-a9cc70cbf30e,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=238221d9-4dd0-48ae-9d5a-a9cc70cbf30e,2025-09-09T13:56:48.979699,success,858,130x50
gdt_20250909_135651_0086.png,e68ee683-90c7-46a1-bf74-c3e23a0b0c89,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=e68ee683-90c7-46a1-bf74-c3e23a0b0c89,2025-09-09T13:56:51.256406,success,1064,130x50
gdt_20250909_135653_0087.png,e98e1960-c42d-4716-af79-e8dabc31dd4c,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=e98e1960-c42d-4716-af79-e8dabc31dd4c,2025-09-09T13:56:53.300304,success,1120,130x50
gdt_20250909_135655_0088.png,ed6c0716-8b89-4ce4-8d5c-38267391db1a,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=ed6c0716-8b89-4ce4-8d5c-38267391db1a,2025-09-09T13:56:55.360193,success,1144,130x50
gdt_20250909_135657_0089.png,4cb02f74-0bca-4653-b3e9-553a52e3fa4d,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=4cb02f74-0bca-4653-b3e9-553a52e3fa4d,2025-09-09T13:56:57.407589,success,1054,130x50
gdt_20250909_135659_0090.png,77ef861f-d2d8-4064-8224-32f010c3342e,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=77ef861f-d2d8-4064-8224-32f010c3342e,2025-09-09T13:56:59.449067,success,1252,130x50
gdt_20250909_135701_0091.png,1b73bbe5-b084-4ccb-b1b2-caaed4da4dbd,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=1b73bbe5-b084-4ccb-b1b2-caaed4da4dbd,2025-09-09T13:57:01.495718,success,1066,130x50
gdt_20250909_135703_0092.png,51ba3c04-f02a-479c-b96f-15beb8118608,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=51ba3c04-f02a-479c-b96f-15beb8118608,2025-09-09T13:57:03.539484,success,1144,130x50
gdt_20250909_135705_0093.png,a7ec9bb5-fa6d-482c-aa16-7ad5c8cc1c49,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=a7ec9bb5-fa6d-482c-aa16-7ad5c8cc1c49,2025-09-09T13:57:05.612265,success,1264,130x50
gdt_20250909_135707_0094.png,24f2e5b0-6005-4c61-871a-aa6776a2f5f3,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=24f2e5b0-6005-4c61-871a-aa6776a2f5f3,2025-09-09T13:57:07.652726,success,1132,130x50
gdt_20250909_135709_0095.png,ca0925c9-6a29-4a3c-b5fd-2b4b27f0360d,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=ca0925c9-6a29-4a3c-b5fd-2b4b27f0360d,2025-09-09T13:57:09.701716,success,1221,130x50
gdt_20250909_135711_0096.png,2b4822e9-7e2e-417b-b9fe-7fb002074b7c,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=2b4822e9-7e2e-417b-b9fe-7fb002074b7c,2025-09-09T13:57:11.752868,success,1056,130x50
gdt_20250909_135713_0097.png,fe172895-31db-410c-9c4b-d2809c7259a9,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=fe172895-31db-410c-9c4b-d2809c7259a9,2025-09-09T13:57:13.813753,success,1021,130x50
gdt_20250909_135717_0098.png,b11a0bbe-a711-4aee-b7f1-44cc836b2c1a,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=b11a0bbe-a711-4aee-b7f1-44cc836b2c1a,2025-09-09T13:57:17.762237,success,1230,130x50
gdt_20250909_135720_0099.png,559e03e0-217d-4279-9e35-b0042501fe01,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=559e03e0-217d-4279-9e35-b0042501fe01,2025-09-09T13:57:20.268161,success,1151,130x50
gdt_20250909_135730_0100.png,9ae21159-1e24-4b9d-a49c-ec76f835b7a5,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=9ae21159-1e24-4b9d-a49c-ec76f835b7a5,2025-09-09T13:57:30.611696,success,1117,130x50
gdt_20250909_135732_0101.png,28c5da6f-be2f-4af7-ac2c-8cc0fc2cceb6,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=28c5da6f-be2f-4af7-ac2c-8cc0fc2cceb6,2025-09-09T13:57:32.664913,success,1096,130x50
gdt_20250909_135736_0102.png,63c195f8-36c1-4edd-9bcb-2719eee9290a,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=63c195f8-36c1-4edd-9bcb-2719eee9290a,2025-09-09T13:57:36.578851,success,972,130x50
gdt_20250909_135740_0103.png,96e305b5-6473-4f28-b08f-a291134ec313,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=96e305b5-6473-4f28-b08f-a291134ec313,2025-09-09T13:57:40.928480,success,1082,130x50
gdt_20250909_135751_0104.png,244ee15a-9edb-452a-a3b2-3adcb0eeaf0a,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=244ee15a-9edb-452a-a3b2-3adcb0eeaf0a,2025-09-09T13:57:51.221492,success,940,130x50
gdt_20250909_135755_0105.png,f6d2b105-4f3e-4dfb-8088-20ee442a48e2,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=f6d2b105-4f3e-4dfb-8088-20ee442a48e2,2025-09-09T13:57:55.240243,success,1149,130x50
gdt_20250909_135757_0106.png,c3facfd7-2aeb-4ac5-a5ff-2fd2946bf779,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=c3facfd7-2aeb-4ac5-a5ff-2fd2946bf779,2025-09-09T13:57:57.977587,success,1236,130x50
gdt_20250909_135801_0107.png,44bfda77-9c5e-48b0-a591-f4bf3e1bb4e4,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=44bfda77-9c5e-48b0-a591-f4bf3e1bb4e4,2025-09-09T13:58:01.587277,success,1165,130x50
gdt_20250909_135804_0108.png,b6b494e7-26c0-4e6e-b095-6ee3b17e1b50,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=b6b494e7-26c0-4e6e-b095-6ee3b17e1b50,2025-09-09T13:58:04.156962,success,1140,130x50
gdt_20250909_135808_0109.png,84c00be7-9e90-4894-a2e1-a5e00a400063,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=84c00be7-9e90-4894-a2e1-a5e00a400063,2025-09-09T13:58:08.335368,success,1171,130x50
gdt_20250909_135811_0110.png,c3f6e647-dfcd-4c8a-9e37-0166312288b7,https://www.gdt.gov.vn/TTHKApp/captcha.png?uid=c3f6e647-dfcd-4c8a-9e37-0166312288b7,2025-09-09T13:58:11.859827,success,1342,130x50
